Timestamp,Open,High,Low,Close,Volume
2024-02-18 03:00:00,51272.7,51342.5,51259.1,51340.8,37.273
2024-02-18 03:15:00,51340.8,51441.8,51252.2,51370.1,75.48
2024-02-18 03:30:00,51370.2,51483.8,51356.1,51457.6,33.731
2024-02-18 03:45:00,51457.1,51498.0,51442.6,51498.0,17.247
2024-02-18 04:00:00,51498.0,51647.5,51493.6,51579.7,29.266
2024-02-18 04:15:00,51579.6,51668.3,51567.8,51642.2,21.922
2024-02-18 04:30:00,51642.1,51643.6,51548.8,51558.8,12.45
2024-02-18 04:45:00,51558.7,51608.0,51558.7,51592.8,17.179
2024-02-18 05:00:00,51592.7,51663.0,51570.7,51637.9,17.665
2024-02-18 05:15:00,51637.9,51679.4,51596.6,51646.7,17.087
2024-02-18 05:30:00,51646.7,51729.6,51623.6,51653.8,32.95
2024-02-18 05:45:00,51653.7,51684.1,51608.4,51677.8,25.489
2024-02-18 06:00:00,51677.8,51717.3,51626.1,51626.2,10.893
2024-02-18 06:15:00,51626.2,51665.9,51578.5,51585.5,7.068
2024-02-18 06:30:00,51585.5,51615.9,51521.6,51531.9,13.436
2024-02-18 06:45:00,51532.1,51542.9,51434.2,51529.0,16.126
2024-02-18 07:00:00,51529.0,51600.3,51466.6,51592.1,22.949
2024-02-18 07:15:00,51592.1,51786.5,51592.0,51704.8,60.524
2024-02-18 07:30:00,51704.8,51756.1,51678.7,51747.7,29.203
2024-02-18 07:45:00,51747.7,51776.4,51679.4,51715.5,17.332
2024-02-18 08:00:00,51715.4,51767.9,51687.2,51697.6,5.455
2024-02-18 08:15:00,51697.2,51725.3,51684.6,51725.2,4.2
2024-02-18 08:30:00,51725.3,51791.6,51725.2,51756.6,12.04
2024-02-18 08:45:00,51756.7,51839.6,51756.6,51827.6,15.239
2024-02-18 09:00:00,51827.6,51994.4,51827.6,51932.7,26.206
2024-02-18 09:15:00,51932.8,52047.0,51832.0,51878.1,43.804
2024-02-18 09:30:00,51878.1,51940.6,51847.1,51937.3,16.987
2024-02-18 09:45:00,51937.2,52009.5,51902.2,52009.3,13.034
2024-02-18 10:00:00,52009.3,52119.9,51980.8,51994.4,22.367
2024-02-18 10:15:00,51994.4,52004.8,51904.0,51904.0,21.106
2024-02-18 10:30:00,51903.9,51903.9,51820.0,51857.9,37.372
2024-02-18 10:45:00,51857.9,51897.0,51855.0,51863.9,8.59
2024-02-18 11:00:00,51863.9,51863.9,51755.6,51818.3,23.606
2024-02-18 11:15:00,51818.3,51820.8,51650.0,51786.7,29.99
2024-02-18 11:30:00,51786.8,51804.1,51760.6,51779.1,5.7
2024-02-18 11:45:00,51779.2,51870.0,51779.2,51867.8,8.469
2024-02-18 12:00:00,51867.7,51867.8,51827.2,51862.6,8.593
2024-02-18 12:15:00,51862.6,51907.1,51859.7,51859.7,26.837
2024-02-18 12:30:00,51857.9,51857.9,51683.1,51775.1,26.851
2024-02-18 12:45:00,51775.1,51778.6,51551.9,51586.2,38.277
2024-02-18 13:00:00,51586.1,51648.4,51547.3,51584.4,37.456
2024-02-18 13:15:00,51579.7,51677.0,51579.7,51646.8,20.068
2024-02-18 13:30:00,51646.7,51646.8,51599.0,51625.1,7.441
2024-02-18 13:45:00,51625.2,51717.3,51625.1,51649.0,17.204
2024-02-18 14:00:00,51649.0,51767.3,51649.0,51706.8,36.01
2024-02-18 14:15:00,51706.8,51785.0,51706.7,51723.9,8.921
2024-02-18 14:30:00,51724.0,52023.0,51723.9,51885.7,75.5
2024-02-18 14:45:00,51880.0,51972.0,51863.4,51908.0,17.666
2024-02-18 15:00:00,51908.0,51917.5,51792.0,51805.3,14.475
2024-02-18 15:15:00,51805.2,51888.5,51805.1,51819.3,8.947
2024-02-18 15:30:00,51821.2,51878.0,51787.4,51799.5,13.475
2024-02-18 15:45:00,51799.5,51831.2,51772.7,51808.5,11.647
2024-02-18 16:00:00,51808.6,51849.8,51770.7,51844.0,9.705
2024-02-18 16:15:00,51844.1,51844.1,51680.3,51763.7,38.944
2024-02-18 16:30:00,51758.3,51821.3,51742.4,51818.6,12.621
2024-02-18 16:45:00,51817.1,51918.0,51755.9,51879.6,38.069
2024-02-18 17:00:00,51879.6,51988.0,51863.9,51911.6,42.973
2024-02-18 17:15:00,51911.6,51995.6,51876.0,51957.9,22.269
2024-02-18 17:30:00,51954.7,52051.6,51888.7,51932.0,75.825
2024-02-18 17:45:00,51932.0,51932.0,51811.0,51864.1,27.368
2024-02-18 18:00:00,51864.1,51864.1,51786.2,51834.5,15.598
2024-02-18 18:15:00,51834.5,51843.7,51754.4,51758.7,81.594
2024-02-18 18:30:00,51758.9,51775.9,51669.4,51698.6,34.014
2024-02-18 18:45:00,51698.8,51841.4,51698.8,51833.5,42.261
2024-02-18 19:00:00,51833.5,51850.0,51744.1,51790.9,11.371
2024-02-18 19:15:00,51790.8,51864.4,51734.2,51864.1,68.4
2024-02-18 19:30:00,51859.8,51917.0,51815.8,51823.7,32.374
2024-02-18 19:45:00,51823.7,51894.5,51807.5,51810.3,36.725
2024-02-18 20:00:00,51810.2,51811.6,51751.7,51755.2,23.781
2024-02-18 20:15:00,51755.2,51770.5,51608.7,51699.7,79.748
2024-02-18 20:30:00,51699.6,51759.7,51699.6,51759.0,18.063
2024-02-18 20:45:00,51758.9,51817.2,51753.8,51815.3,14.571
2024-02-18 21:00:00,51815.3,51842.7,51808.1,51833.9,10.586
2024-02-18 21:15:00,51833.9,51840.7,51783.4,51839.9,13.517
2024-02-18 21:30:00,51839.9,51948.9,51806.6,51948.8,29.088
2024-02-18 21:45:00,51948.9,51954.9,51867.8,51895.2,14.281
2024-02-18 22:00:00,51895.3,52412.7,51869.5,52261.2,264.7955
2024-02-18 22:15:00,52261.1,52399.2,52175.3,52240.0,93.714
2024-02-18 22:30:00,52247.7,52460.7,52119.4,52134.5,120.658
2024-02-18 22:45:00,52135.7,52339.6,52127.2,52278.3,111.476
2024-02-18 23:00:00,52278.3,52327.0,52220.0,52316.1,14.283
2024-02-18 23:15:00,52316.1,52396.4,52180.2,52182.3,19.59
2024-02-18 23:30:00,52182.3,52182.3,52022.6,52106.8,25.744
2024-02-18 23:45:00,52108.9,52175.2,52107.2,52175.2,10.946
2024-02-19 00:00:00,52175.2,52319.9,52155.7,52286.5,37.179
2024-02-19 00:15:00,52286.4,52307.0,52164.0,52240.9,15.208
2024-02-19 00:30:00,52241.0,52497.0,52173.2,52202.6,46.711
2024-02-19 00:45:00,52194.8,52292.1,52149.0,52221.8,31.494
2024-02-19 01:00:00,52221.8,52221.8,52056.0,52120.0,92.895
2024-02-19 01:15:00,52120.0,52137.6,52058.9,52066.8,50.296
2024-02-19 01:30:00,52066.8,52116.0,51916.5,52031.7,26.115
2024-02-19 01:45:00,52031.4,52121.8,52030.0,52121.8,6.11
2024-02-19 02:00:00,52121.7,52197.1,52121.7,52172.8,8.286
2024-02-19 02:15:00,52172.9,52205.9,52126.4,52169.2,6.634
2024-02-19 02:30:00,52169.3,52264.0,52135.0,52242.3,34.527
2024-02-19 02:45:00,52242.2,52242.3,52155.2,52176.6,23.437
2024-02-19 03:00:00,52176.6,52191.5,52134.1,52168.1,6.264
2024-02-19 03:15:00,52168.1,52188.2,52079.0,52088.4,14.565
2024-02-19 03:30:00,52088.3,52093.4,52019.0,52019.0,38.231
2024-02-19 03:45:00,52017.9,52100.0,52017.9,52098.8,12.319
2024-02-19 04:00:00,52098.8,52098.9,52055.6,52059.2,8.835
2024-02-19 04:15:00,52059.1,52213.6,52059.1,52187.9,21.295
2024-02-19 04:30:00,52187.9,52249.7,52138.8,52156.8,26.597
2024-02-19 04:45:00,52156.9,52174.4,52100.0,52121.9,10.171
2024-02-19 05:00:00,52121.9,52138.8,52061.7,52067.1,4.271
2024-02-19 05:15:00,52068.3,52096.9,52060.0,52096.7,13.975
2024-02-19 05:30:00,52096.8,52183.2,52038.9,52069.5,29.411
2024-02-19 05:45:00,52069.5,52188.2,52032.9,52158.4,24.066
2024-02-19 06:00:00,52158.4,52394.9,52158.4,52394.6,59.328
2024-02-19 06:15:00,52394.6,52513.3,52355.8,52448.5,38.359
2024-02-19 06:30:00,52448.5,52514.9,52290.8,52353.5,32.139
2024-02-19 06:45:00,52353.5,52470.0,52353.5,52423.3,19.006
2024-02-19 07:00:00,52423.2,52446.1,52343.0,52416.6,8.072
2024-02-19 07:15:00,52416.6,52533.0,52414.4,52505.9,24.744
2024-02-19 07:30:00,52505.8,52524.8,52426.2,52428.7,15.344
2024-02-19 07:45:00,52428.8,52483.0,52396.7,52434.8,13.925
2024-02-19 08:00:00,52434.8,52455.1,52320.0,52347.4,31.231
2024-02-19 08:15:00,52347.4,52359.1,52310.5,52330.4,7.459
2024-02-19 08:30:00,52330.4,52330.4,52229.5,52254.1,14.454
2024-02-19 08:45:00,52254.0,52254.0,52094.3,52128.9,72.557
2024-02-19 09:00:00,52129.0,52235.9,52128.9,52232.8,28.534
2024-02-19 09:15:00,52232.8,52392.1,52230.4,52341.7,24.487
2024-02-19 09:30:00,52341.6,52405.0,52282.1,52398.2,27.889
2024-02-19 09:45:00,52398.2,52398.3,52297.8,52301.6,10.252
2024-02-19 10:00:00,52301.5,52369.0,52265.5,52361.8,16.455
2024-02-19 10:15:00,52361.7,52434.3,52185.5,52248.3,34.526
2024-02-19 10:30:00,52248.4,52479.2,52248.3,52458.5,28.788
2024-02-19 10:45:00,52458.7,52461.2,52387.9,52387.9,16.543
2024-02-19 11:00:00,52387.8,52437.0,52326.9,52330.9,23.487
2024-02-19 11:15:00,52336.3,52443.4,52311.4,52421.5,16.785
2024-02-19 11:30:00,52421.4,52421.5,52349.4,52384.0,5.016
2024-02-19 11:45:00,52383.9,52450.1,52367.7,52375.5,3.777
2024-02-19 12:00:00,52375.3,52378.1,52277.5,52342.8,37.756
2024-02-19 12:15:00,52342.8,52420.3,52320.0,52372.7,7.254
2024-02-19 12:30:00,52372.8,52416.2,52360.1,52412.0,6.661
2024-02-19 12:45:00,52412.1,52510.6,52302.4,52302.5,44.6914375
2024-02-19 13:00:00,52302.5,52409.3,52288.9,52394.9,15.795
2024-02-19 13:15:00,52395.0,52412.2,52258.4,52300.0,26.288
2024-02-19 13:30:00,52300.0,52301.0,52184.1,52206.1,23.143
2024-02-19 13:45:00,52206.2,52279.5,52145.1,52194.7,41.443
2024-02-19 14:00:00,52194.7,52233.5,52068.8,52229.7,69.52
2024-02-19 14:15:00,52231.9,52232.0,52068.5,52119.0,17.294
2024-02-19 14:30:00,52119.1,52223.0,52087.3,52109.6,29.443
2024-02-19 14:45:00,52109.6,52211.3,52070.1,52147.4,28.473
2024-02-19 15:00:00,52147.5,52224.0,52125.8,52193.2,11.953
2024-02-19 15:15:00,52193.2,52388.0,52186.2,52325.8,40.827
2024-02-19 15:30:00,52325.9,52325.9,52152.8,52170.9,28.189
2024-02-19 15:45:00,52170.9,52202.6,52072.4,52162.0,29.036
2024-02-19 16:00:00,52162.0,52208.7,52110.9,52127.4,16.346
2024-02-19 16:15:00,52127.4,52179.1,52098.7,52151.0,10.598
2024-02-19 16:30:00,52151.0,52279.1,52112.3,52255.4,14.673
2024-02-19 16:45:00,52255.4,52279.2,51670.1,51814.0,290.314
2024-02-19 17:00:00,51820.4,51951.6,51729.9,51912.6,81.185
2024-02-19 17:15:00,51912.6,52183.0,51902.1,52149.2,80.325
2024-02-19 17:30:00,52149.1,52209.5,52064.9,52188.3,51.869
2024-02-19 17:45:00,52182.6,52253.5,52105.8,52192.1,42.52
2024-02-19 18:00:00,52192.0,52209.8,52108.8,52120.8,24.712
2024-02-19 18:15:00,52120.9,52259.0,52104.0,52115.1,59.051
2024-02-19 18:30:00,52115.2,52170.1,52069.6,52135.1,46.776
2024-02-19 18:45:00,52135.2,52159.0,51948.3,51965.1,45.49
2024-02-19 19:00:00,51965.0,51970.4,51821.6,51844.7,92.532
2024-02-19 19:15:00,51844.8,51990.1,51844.8,51895.8,62.062
2024-02-19 19:30:00,51895.8,51944.9,51830.2,51933.0,59.9
2024-02-19 19:45:00,51914.6,51914.6,51825.7,51877.2,35.489
2024-02-19 20:00:00,51877.2,51939.8,51802.1,51848.3,45.748
2024-02-19 20:15:00,51848.2,51963.0,51810.0,51956.0,51.750875
2024-02-19 20:30:00,51956.0,51974.2,51920.4,51938.7,14.025
2024-02-19 20:45:00,51938.6,51942.0,51822.7,51838.1,12.273
2024-02-19 21:00:00,51838.2,51920.7,51811.3,51900.6,26.013
2024-02-19 21:15:00,51900.7,51951.9,51830.6,51834.4,8.716
2024-02-19 21:30:00,51834.4,51881.7,51743.7,51806.8,82.471
2024-02-19 21:45:00,51806.8,51958.7,51806.8,51941.4,22.357
2024-02-19 22:00:00,51941.3,52161.9,51905.1,52122.6,61.738
2024-02-19 22:15:00,52122.5,52122.6,51958.4,51980.6,51.915
2024-02-19 22:30:00,51980.7,52038.9,51906.0,52012.3,30.749
2024-02-19 22:45:00,52012.2,52031.9,51950.9,51970.8,7.835
2024-02-19 23:00:00,51970.9,52064.9,51970.9,51984.3,22.328
2024-02-19 23:15:00,51989.5,52005.1,51807.9,51851.6,23.792
2024-02-19 23:30:00,51857.4,51858.8,51772.6,51791.4,18.322
2024-02-19 23:45:00,51791.7,51801.7,51716.2,51785.3,85.968
2024-02-20 00:00:00,51785.2,51846.4,51759.1,51834.7,21.171
2024-02-20 00:15:00,51834.3,51838.2,51754.6,51837.6,12.584
2024-02-20 00:30:00,51837.6,51846.9,51489.8,51590.1,158.7325
2024-02-20 00:45:00,51590.0,51759.4,51590.0,51677.1,51.616
2024-02-20 01:00:00,51677.2,51728.1,51622.6,51708.1,19.9
2024-02-20 01:15:00,51708.2,51726.1,51249.3,51462.3,191.448
2024-02-20 01:30:00,51462.2,51568.0,51412.8,51568.0,51.673
2024-02-20 01:45:00,51568.3,51685.4,51560.2,51654.3,31.028
2024-02-20 02:00:00,51654.2,51724.7,51622.6,51669.7,18.329
2024-02-20 02:15:00,51669.6,51712.1,51644.0,51661.1,8.757
2024-02-20 02:30:00,51661.0,51672.6,51581.3,51593.9,19.797
2024-02-20 02:45:00,51593.9,51793.6,51557.2,51740.4,39.42
2024-02-20 03:00:00,51740.5,51818.1,51666.5,51670.9,17.751
2024-02-20 03:15:00,51670.9,51700.4,51626.2,51688.1,17.146
2024-02-20 03:30:00,51688.1,51756.0,51670.8,51670.8,12.189
2024-02-20 03:45:00,51670.9,51717.2,51609.9,51609.9,7.944
2024-02-20 04:00:00,51609.9,51752.0,51520.6,51715.7,28.183
2024-02-20 04:15:00,51715.6,51806.9,51704.5,51764.4,13.197
2024-02-20 04:30:00,51756.7,51857.2,51756.7,51855.9,13.522
2024-02-20 04:45:00,51855.9,51856.4,51810.2,51830.5,6.186
2024-02-20 05:00:00,51823.0,51856.7,51800.1,51843.1,11.818
2024-02-20 05:15:00,51837.9,52076.4,51808.1,51960.8,89.001
2024-02-20 05:30:00,51960.8,52024.6,51950.4,51993.5,12.502
2024-02-20 05:45:00,51993.5,52006.2,51937.3,51939.7,12.675
2024-02-20 06:00:00,51939.8,52070.8,51903.0,52062.0,33.607
2024-02-20 06:15:00,52061.9,52065.7,51960.9,51977.9,9.796
2024-02-20 06:30:00,51977.9,52087.6,51952.6,52017.2,7.671
2024-02-20 06:45:00,52017.4,52039.0,51969.3,51982.6,9.253
2024-02-20 07:00:00,51982.7,51982.9,51939.1,51982.8,4.222
2024-02-20 07:15:00,51983.0,52004.2,51943.2,52004.1,8.92
2024-02-20 07:30:00,52004.1,52004.1,51850.0,51924.2,18.654
2024-02-20 07:45:00,51924.3,51935.3,51827.1,51873.0,15.256
2024-02-20 08:00:00,51872.9,51919.9,51780.3,51789.2,67.702
2024-02-20 08:15:00,51802.5,51805.6,51603.1,51746.1,66.957
2024-02-20 08:30:00,51740.4,51862.7,51740.3,51858.0,29.73
2024-02-20 08:45:00,51857.9,51863.6,51760.0,51810.6,6.94
2024-02-20 09:00:00,51810.5,51850.5,51727.5,51737.1,12.69
2024-02-20 09:15:00,51739.6,51752.7,51564.9,51626.3,34.326
2024-02-20 09:30:00,51626.3,51718.1,51626.3,51648.4,14.759
2024-02-20 09:45:00,51648.4,51815.6,51597.5,51797.3,16.424
2024-02-20 10:00:00,51797.1,52044.4,51797.1,51975.0,21.406
2024-02-20 10:15:00,51980.3,52025.7,51910.6,52025.7,22.563
2024-02-20 10:30:00,52025.8,52150.1,52025.8,52110.9,156.317
2024-02-20 10:45:00,52110.9,52287.7,52092.8,52167.2,95.707
2024-02-20 11:00:00,52168.0,52427.0,52094.4,52350.1,263.909
2024-02-20 11:15:00,52350.0,52393.0,52266.3,52392.1,50.452
2024-02-20 11:30:00,52392.1,52428.0,52345.6,52383.0,64.983
2024-02-20 11:45:00,52383.1,52401.6,52280.9,52340.4,61.625
2024-02-20 12:00:00,52340.5,52437.4,52340.5,52417.3,41.492
2024-02-20 12:15:00,52418.1,52439.0,52329.2,52341.2,21.696
2024-02-20 12:30:00,52341.1,52379.6,52230.8,52264.2,44.45
2024-02-20 12:45:00,52264.2,52288.3,52174.9,52204.9,30.953
2024-02-20 13:00:00,52204.9,52392.0,52175.1,52392.0,16.022
2024-02-20 13:15:00,52392.0,52417.0,52285.5,52336.0,41.024
2024-02-20 13:30:00,52336.8,53050.0,52335.5,52915.3,327.503
2024-02-20 13:45:00,52915.3,52986.8,52650.5,52870.5,106.808
2024-02-20 14:00:00,52870.4,52889.9,52008.5,52266.9,556.402
2024-02-20 14:15:00,52277.0,52382.9,52049.4,52317.0,132.523
2024-02-20 14:30:00,52316.9,52379.1,51800.0,51972.8,208.799
2024-02-20 14:45:00,51972.7,52132.0,51829.8,52078.8,59.671
2024-02-20 15:00:00,52078.5,52119.3,51886.1,51915.0,74.932
2024-02-20 15:15:00,51915.0,51945.1,51381.7,51516.2,222.2645
2024-02-20 15:30:00,51512.5,51722.9,51348.6,51722.9,158.909
2024-02-20 15:45:00,51722.8,51801.4,51605.6,51717.4,38.708
2024-02-20 16:00:00,51717.3,51805.0,51649.8,51725.8,41.824
2024-02-20 16:15:00,51725.7,51824.0,51630.1,51772.0,52.751
